CA271,Relocation Services,
UA388,Removals – Industrial & Business,
UA392,Removals – Overseas,
UA396,Removals & Storage – Household,
UA387,Removals Brokers,
TC333,Rendering,
KA137,Renewable Energy,
CC133,Research Organisations,
NA388,Residential Care Homes,
NA392,Rest & Retirement Homes,
HA226,Restaurants – African,
HA228,Restaurants – American,
HA232,Restaurants – Brasserie,
HA234,Restaurants – Brazilian,
HA236,Restaurants – Caribbean,
HA240,Restaurants – Chinese,
HA244,Restaurants – English,
HA248,Restaurants – French,
HA252,Restaurants – Greek,
HA260,Restaurants – Indian,
HA264,Restaurants – Italian,
HA268,Restaurants – Japanese,
HA270,Restaurants – Korean,
HA272,Restaurants – Large (more than 20 employees),
HA274,Restaurants – Lebanese,
HA276,Restaurants – Mediterranean,
HA280,Restaurants – Mexican,
HA282,Restaurants – Nepalese,
HA284,Restaurants – Oriental,
HA288,Restaurants – Pizzeria,
HA290,Restaurants – Portuguese,
HA292,Restaurants – Pub Food,
HA295,Restaurants – Scottish,
HA296,Restaurants – Seafood,
HA298,Restaurants – Spanish,
HA300,Restaurants – Thai,
HA224,Restaurants – Total List,
HA304,Restaurants – Turkish,
HA308,Restaurants – Vegetarian,
HA310,Restaurants – Vietnamese,
RB0,"Retail, Sales & Service – Total List",
R0,Retailers – Total List,
RA0,"Retailers, Various – Total List",
NA390,Retirement Apartments,
EA181,Riding Schools & Livery Stables,
UA400,River & Inland Waterways,
GA236,River Authorities,
TA236,Road Construction Contractors,
KA484,Road Construction Equipment Mnfrs,
UA404,Road Haulage Services,
TC335,Road Marking,
KA178,Road Marking & Surfacing Equipment & Material Mnfrs,
TA240,Road Surfacing Contractors,
RA684,Rocking Horses,
KA487,Roller Shutter Mnfrs,
TC337,Roof Coatings,
TC336,Roofing Services,
WA410,Roofing Supplies & Materials,
KB850,Ropes & Hawsers,
KA33,Rubber & Plastic Product Mnfrs – Total List,
KB33,Rubber & Plastic Product Mnfrs & Suppliers – Total List,
KA600,Rubber & Plastic Products – Mnfrs,
KB973,Rubber Stamps,
KB853,Saddlery & Riding Wear,
UA408,Safe Deposits,
KB605,Safes & Vaults – Suppliers & Installers,
RA696,Safety Equipment & Clothing,
KB160,Safety Glazing,
TC343,Safety Surfaces,
EA184,Sailing Schools,
KA737,Sailmakers & Repairers,
AA284,Sales Promotion Consultants,
KB104,Salt Suppliers,
WA412,Salvage Dealers,
WA416,"Sand, Gravel & Other Aggregates",
HA312,Sandwich Delivery Services,
CA277,Sanitary Services,
KB924,Satellite Navigation,
CA280,Satellite Television – Equipment & Services,
KB400,Sauna & Sunbed Equipment,
SA278,Saunas,
KA265,Sausage Mnfrs,
KA490,Saw Mnfrs,
TB248,Saw Sharpening & Repairs,
KB403,Sawmills & Wood Shavings,
KB607,Scaffolding & Work Platforms,
TA244,Scaffolding Erectors & Hirers,
KB610,Scales & Weighing Equipment,
RA700,School & College Outfitters,
CA281,School Furniture & Equipment,
EA188,Schools – Academy,
EA189,Schools – Foundation,
EA190,Schools – Independent & Preparatory,
EA202,Schools – Middle,
EA199,Schools – Primary,
EA205,Schools – Secondary,
EA214,Schools – Special,
EA217,Schools – Sports & Leisure Activities,
EA220,Schools & Colleges – Art & Design,
EA223,Schools & Colleges – Commercial,
EA226,Schools & Colleges – Further Education,
EA187,Schools Excl Independent & Special,
KA640,Scientific Apparatus & Instruments – Mnfrs,
WA420,Scrap Metal Merchants,
TC341,Scrap Yards,
KB406,Screen Mnfrs & Suppliers,
KA577,Screen Process Printers,
CA282,Sculptors & Woodcarvers,
KB216,Sealant Componds & Applications,
IA225,Search Engines,
KA313,Seating Manufacturers,
RA704,Secondhand Shops,
CA283,Secretarial & Typing Services,
CA285,Security Equipment,
TC338,Security Equipment Installers,
CA286,Security Services,
WA424,Seed Merchants,
KA224,Semiconductor Manufacturers,
KB613,Septic Tanks,
PA194,Serviced Apartments,
WB144,Sewage Disposal – Equipment & Service,
TC339,Sewage Pump Stations,
KB856,Sewing Centres,
TC340,Sewing Contractors,
KB614,Sewing Machines – Industrial,
RA708,Sewing Machines & Accessories,
KA685,Sewing Thread Mnfrs,
RA709,Sex Shops,
NA394,Sexual Health Clinics,
BA273,Share Dealing Services,
KA493,Sheet Metal Work,
KB615,Sheet Metal Working Equipment & Supplies,
FA232,Shell Fish,
NA396,Sheltered Housing,
KB409,Shelving & Racking – Systems & Components,
LA184,Sheriff Officers,
UA412,Ship Brokers,
KB925,"Ship Builders, Repairs & Fittings",
UA416,Shipping Agents & Overseas Removals,
UA420,Shipping Companies,
KA688,Shirt Makers,
TB256,Shoe Repairing,
RA712,Shoe Shops,
KA316,Shop Fittings Mnfrs,
KB412,Shop Fixtures & Fittings,
TC342,Shop Fronts,
TC344,Shopfitters,
RA716,Shopping Centres,
KB616,Shower Units & Accessories,
CA292,Shredding Equipment & Services,
TC345,Shuttering and Formwork,
KB975,Shutters – Internal,
TC348,Sign & Poster Writers,
TC347,Sign Erectors,
CA293,Sign Makers’ Equipment & Materials,
KB415,Signs & Nameplates,
KB217,Silicones,
PB296,Site Investigation Consultants,
RA720,Skates & Skateboarding,
SA280,Skating Rinks,
SA284,Ski Slopes,
KB976,Skiing Equipment,
UA424,Skip Hire & Rubbish Clearance and Collection,
TA248,Skylights & Rooflights,
KB163,Slate & Slate Products,
CA295,Slimming Products & Services,
NA397,Smoking Cessation,
KB977,Smoking Shelters,
SA288,"Snooker, Billiards & Pool Halls",
SA292,"Snooker, Billiards & Pool Tables & Accessories",
GA240,Social Services,
WA428,Soft Drinks – Distributors,
KA268,Soft Drinks – Mnfrs,
KA691,Soft Furnishings – Mnfrs,
RA724,Soft Furnishings – Retail,
MKC154,"SOHOs (Small Office, Home Office Users)",
KB319,Solar Energy Equipment – Suppliers & Installers,
TB258,Solar Panel Installers,
SA296,Solariums & Tanning Salons,
LA188,Solicitors – Accident And Personal Injury,
LA190,Solicitors – Family,
LA186,Solicitors – Firms All (Selectable by no. of Employees),
RA728,Sound Equipment Hire & Installation,
KA226,Sound Equipment Systems Mnfrs,
TC350,Soundproofing,
SA298,Spas,
RA732,Spas Whirlpools & Hot-Tubs,
NA398,Speech & Language Therapists,
CB188,Speech Writers,
S0,Sport & Leisure Establishments – Total List,
SA300,Sports Clubs & Associations,
EA232,Sports Coaching & Instruction,
KB979,Sports Equipment Mnfrs & Distributors,
TB260,Sports Equipment Repairs,
RA736,Sports Goods Shops,
TA252,Sports Ground & Stadium Contractors,
SA304,Sports Grounds & Stadiums,
NA400,Sports Injury Clinics,
SA308,Sports Management & Promotion,
NA401,Sports Nutrition and Supplements,
SA312,Sportsground & Gymnasium Equipment,
WA430,Sportswear Wholesalers,
KA496,Spraying – Paint & Coatings,
KB619,Spring Mnfrs & Distributors,
SA316,Squash Courts,
SA318,Stag & Hen Parties,
TC362,Stage Lighting,
KB164,Stained Glass Designers & Producers,
KA138,Stainless Steel Manufacturers,
WA436,Stainless Steel Stockholders,
KA497,Stainless Steel Welding Fabrications,
KA343,"Staircase, Balustrade & Handrail Mnfrs",
KB769,Stairlifts – Mnfrs & Installers,
RA740,Stamp Dealers,
WA440,Stationery – Wholesale,
KA532,Stationery Mnfrs,
RA744,Stationery Suppliers,
CA298,Steam Cleaning Services,
TA256,Steel Buildings,
TA260,Steel Fabricators & Erectors,
KA139,Steel Mnfrs,
WA444,Steel Stockholders,
TC352,Steeplejacks,
UA428,Stevedoring Services,
BA276,Stockbrokers,
LA208,Stocktaking & Inventory Services,
TC356,Stone Cleaning & Restoration,
WA448,Stone Merchants – Natural & Precast,
KA181,Stone Products – Mnfrs,
TC360,Stonemasons,
KA322,Storage & Shelving Systems Mnfrs,
UA432,Storage Services,
NA404,Stress Management,
PB300,Structural Consultants,
PB304,Structural Engineers,
PA198,Student Accommodation,
KB361,Sugar Refiners & Suppliers,
SA320,Sunbed Hire,
UA434,Sunroofs & Vinyl Tops,
RA748,Supermarkets,
NA408,Surgeons,
KB770,Surgical Appliances & Equipment,
RA760,Surplus Stores,
KB771,Surveying Instruments & Equipment,
PA199,Surveyors – Boat & Yacht,
PA200,Surveyors – Building,
PA204,"Surveyors – Firms, All (Selectable by no. of Employees)",
PA216,Surveyors – Land,
PA220,Surveyors & Valuers,
TC364,"Swimming Pool Contractors, Repairers & Service",
WA450,Swimming Pool Equipment & Supplies,
SA324,Swimming Pools – Public,
EA233,Swimming Tuition,
KB862,Synthetic Textiles,
KB622,Tableware,
RA764,Tailors,
HA320,Take Away Food Shops,
TB264,Tank Cleaning & Repairing,
KB625,"Tanks, Vats & Cisterns",
KB865,Tapes – Industrial,
KB868,Tarpaulins,
KB871,"Tartans, Kilts & Accessories",
NA409,Tattoo Removal,
CB190,Tattooing & Piercing,
LA212,Tax Consultants,
LA213,Tax Refunds,
KB772,Taxi Equipment Supplies,
KA758,Taxidermists,
UA436,Taxis & Private Hire,
WA452,Tea & Coffee Merchants,
AA288,Technical & Commercial Illustrators,
PB308,Telecommunication Consultants,
CA301,Telecommunication Services,
KB322,Telecommunications Equipment & Systems,
AA292,Telemarketing,
CA304,Telephone Answering Services & Message Centres,
CA305,Telephone Card Dealers,
PB310,Telephone Engineers,
WA456,Telephone Equipment,
TB266,Telephone Repair & Installation,
TC366,Television & Radio Aerials – Suppliers & Erectors,
CA307,Television & Radio Production Services,
KB328,Television & Video Mnfrs & Wholesalers,
RA772,Television & Video Rental,
TB268,"Television, Video & Radio Servicing",
RA768,"Television, Video & Radio Shops",
RA776,"Television, Video & Teletext Rental",
KA643,Temperature Monitoring Systems Mnfrs,
SA332,Tennis & Squash Clubs,
SA328,Tennis Courts,
TA264,Tennis Courts & Sports Surfaces – Construction,
KA697,Tent Mnfrs,
KA646,"Testing, Inspection & Calibration Equipment Mnfrs",
KA39,Textile & Leather Product Mnfrs – Total List,
KB39,Textile & Leather Product Mnfrs & Suppliers – Total List,
CA311,Textile Designers,
KA700,Textile Manufacturing,
WA460,Textile Merchants & Agents,
TC367,Thatching & Conservation Crafts,
MKC224,The Top 1000 Companies by Turnover,
SA335,Theatre Companies,
SA336,Theatres,
SA340,Theatrical Agencies,
CA312,"Theatrical Costumes, Equipment & Supplies",
SA344,Theme Parks,
CA314,Thermal Imaging,
KB775,Thermometers & Thermostats,
SA348,Ticket Agencies,
RA778,Ties & Neckwear,
TB270,Tile and Flooring Restoration,
KA184,Tile Mnfrs,
WA464,Tile Stockists,
TC368,"Tiling Contractors – Wall, Floor & Ceiling",
TA268,Timber Framed Buildings,
JA160,"Timber Merchants, Importers & Agents",
CA313,Timber Preservation Services,
KB413,Timber Windows & Doors,
KB778,Time Recording Machines,
HA324,Timeshare Accommodation,
CB193,Toastmasters,
JA164,Tobacco Importers & Distributors,
KA759,Tobacco Products – Mnfrs,
RA780,Tobacconists – Retail,
WA468,Tobacconists & Confectioners – Wholesale,
WA472,Tobacconists’ Suppliers,
RA784,Toiletries,
KB218,Toiletry Articles Manufacturers & Suppliers,
KB982,Toilets – Portable,
KA499,"Tool Design, Mnfrs & Makers",
WA476,Tool Merchants,
TB272,"Tool Sharpening, Repairing & Servicing",
MKC227,Top Accountants (50+ Employees),
MKC230,Top Architects (20+ Employees),
MKC236,Top Financial Executives (500+ Employees),
MKC239,Top Hotels (50+ Employees),
MKC242,Top IT/Computing Executives (500+ Employees),
MKC245,Top Personnel Executives (500+ Employees),
MKC251,Top Purchasing Executives (500+ Employees),
MKC257,Top Sales and Marketing Executives (500+ Employees),
MKC260,Top Senior Executives (500+ Employees),
WA478,Top Soil Merchants,
MKC263,Top Solicitors (50+ Employees),
MKC266,Top Surveyors (20+ Employees),
SA352,Tour Guides & Sightseeing Excursions,
UA440,Tour Operators,
SA360,Tourist Information,
UA441,Towbars,
CA316,Towel Supply & Washroom Services,
PB312,Town Planning Consultants,
RA792,Toy Libraries,
RA796,Toy Shops,
WA480,Toys & Games – Wholesale,
KA760,"Toys, Games & Sporting Goods – Mnfrs",
CC136,Trade Associations & Regulatory Bodies,
T0,Trade Contractors – Total List,
LA216,Trade Mark Agents,
CC139,Trade Unions,
GA241,Trading Standards,
KA232,Traffic Management Systems,
UA444,Trailers – Rental & Leasing,
KB928,Trailers & Towing Equipment,
UA448,Train Stations & Information,
EA235,Training Centres,
PB316,Training Consultants,
EA238,Training Services,
KA235,Transformer Mnfrs,
CB196,Translators & Interpreters,
PB320,Transport Consultants,
KA739,Transport Equipment – Mnfrs,
U0,"Transport, Shipping & Storage – Total List",
UA460,Travel Agents & Holiday Cos – Excluding Branches,
UA452,Travel Agents & Holiday Cos – Total List,
UA461,Travel Clinics,
KB707,Travel Guides,
TC370,Tree Work & Forestry Services,
NA412,Trichologists,
KB874,Trimmers & Trimmings,
KA502,"Trolley, Truck & Barrow Makers",
KB985,"Trophies, Medals & Rosettes",
KA579,T-Shirt Printing,
KB877,T-Shirts,
WA484,Tube & Tube Fitting Stockists,
KA505,Tube Bending,
UA464,Tug & Towing Services,
EA241,Tuition – Private,
KB631,Tungsten Tool Mnfrs & Distributors,
KA508,Turbine Mnfrs,
KB929,Turbo Chargers,
TC372,Turfing Contractors & Turf Supplies,
KA578,Typesetters,
RA800,Typewriter Dealers,
UA468,Tyre Dealers,
KB634,Tyre Manufacturing Equipment,
KB727,Tyre Mnfrs & Distributors,
TB276,Tyre Repairs & Retreading,
WA488,Tyre Wholesalers,
KA649,Ultrasonic Equipment Mnfrs,
KB988,Umbrellas & Walking Sticks,
TC374,Under Floor Heating,
PB324,Underpinning & Foundation Engineers,
BA292,Underwriters,
KB880,Uniforms & Staff Wear,
BA296,Unit Trust Brokers & Managers,
EA244,Universities & Medical Schools,
KA323,Upholsterers,
WA492,Upholsterers’ Supplies,
KA325,Upholstery Mnfrs,
BA300,Utility Brokers,
RB132,Vacuum Cleaners – Sales & Service,
KB637,"Vacuum Cleaners, Industrial & Commercial – Mnfrs & Distributors",
TB278,"Vacuum Cleaners, Industrial & Commercial – Repairs & Servicing",
CA319,Valet Services,
BA304,Valuers – Antiques & Jewellery,
BA308,Valuers – General,
KB640,Valve Mnfrs & Suppliers,
UA472,Van & Truck Hire,
KA42,Vehicle & Accessory Mnfrs – Total List,
KB42,Vehicle & Accessory Mnfrs & Suppliers – Total List,
CA320,Vehicle Electronics,
PB328,Vehicle Fleet Management Consultants,
UA476,Vehicle Inspection Services,
UA477,Vehicle Signage,
UA478,Vehicle Tracking,
RA804,Vending Machine Ingredients,
KA511,Vending Machine Mnfrs,
WB148,Vending Machines – Sales & Service,
KA328,Veneer Mnfrs,
TC376,Ventilation Contractors,
KB643,Ventilators & Ventilation Systems,
KA650,Veterinary Equipment Manufacturers,
NA416,Veterinary Pharmacies,
NA420,Veterinary Surgeons & Practitioners,
CA322,Video Filming Equipment & Services,
RA808,Video Libraries,
AA294,Video Production Companies,
RA812,Video Tape Shops,
WA496,Video Tape Wholesalers & Distributors,
AA296,Videoconferencing,
FA236,Vineyards & Wine Producers,
CA323,Virtual Office Services,
SA364,Visitor Centres,
RA806,Vitamins & Supplements,
RA813,Vouchers & Coupons,
TC379,Wall Tie Replacements,
KB694,Wallpapers & Wall Coverings,
WA498,Warehouse Clubs,
UA480,Warehouses,
TB280,Washing Machines – Servicing & Repairs,
KB646,Washing Machines & Home Laundry Equipment,
TC381,Wasp Nest Removal,
TC380,Waste Disposal Services,
TB284,Waste Disposal Units – Installation & Repair,
WA500,Waste Merchants,
WA504,Waste Paper Merchants & Collectors,
KB649,Waste Processing Machinery,
PB190,Water & Sewer Engineers,
GA244,Water Authorities,
KA142,Water Companies,
KB652,Water Coolers,
CA329,Water Filters,
CA325,Water Garden Services,
CA327,Water Softeners,
CA326,Water Suppliers – Bottled,
WB152,Water Treatment Equipment & Service,
CA328,Waterjet Cutting Services,
KB883,Waterproof Clothing and Rainwear,
KA601,Waterproof Material Mnfrs,
TA272,Waterproofing – Buildings & Structures,
SA368,Watersports,
KB220,Waxes,
CA331,Weather Services,
IA250,Web Site Design,
CA334,Wedding Supplies & Services,
HA326,Wedding Venues – Civil,
TC382,Weed Control Services,
GA252,Weighbridges – Public,
TC384,Welders,
WB156,Welding Equipment – Sales & Service,
UA484,Wheel Clamping,
KA742,Wheel Mnfrs,
TC386,Wheelie Bin Cleaning,
KB991,Wheels & Castors,
WA0,Wholesale & Trade Distribution Companies – Total List,
W0,"Wholesale, Distribution & Servicing Cos. – Total List",
SA370,Wildlife Parks and Farms,
LA220,Will Writing Services,
CA336,Windmills & Wind Power Equipment,
TC388,Window Cleaners,
KB728,Window Film Mnfrs & Dealers,
KB655,Window Frame Manufacturers’ Equipment,
KA514,Window Frame Mnfrs,
WB160,Window Frames – Sales & Service,
KB994,Window Tinting,
KB416,Windows – Sash,
KB166,Windows – Special Purpose,
CA337,Windscreen Services,
SA372,Windsurfing,
HA328,Wine Bars,
KB995,Wine Making & Home Brewing Equipment & Supplies,
JA168,Wines Spirits & Beer – Importers,
RA816,Wines Spirits & Beer – Retail,
WA508,Wines Spirits & Beer – Wholesale,
KA517,Wire Products – Mnfrs,
KA329,Wood Craftsmen,
RA820,Wood Flooring,
KA331,"Wood Products, Except Furniture – Mnfrs",
TC390,Wood Recycling,
KB658,Woodburning Stoves,
KA334,Woodturning & Machining,
KB661,Woodworking Machinery,
TC392,Woodworm Control,
RA824,Wool & Needlecraft Shops,
WA512,Wool Merchants,
RA828,Word Processing Equipment & Supplies,
CA340,Word Processing Services,
KB417,Work Tops,
PA230,Workspace,
KB886,Workwear & Protective Equipment,
AA300,Writers – Technical & Commercial,
KA763,Writing & Drawing Materials – Mnfrs,
KA518,Wrought Ironwork,
NA424,X-Ray Services,
SA376,Yacht & Sailing Clubs,
SA374,Yacht Brokers,
KB889,Yarn Supplies,
NA428,Yoga,
HA332,Youth Hostels,
SA380,Youth Organisations & Centres,
SA384,Zoos,
